"query","field"
"Terms: vaccine efficacy against severe disease=الفعالية اللقاحية ضد المرض الشديد - breakthrough infection=عدوى اختراقية - hospitalization rate=معدل الدخول إلى المستشفى - intensive care unit occupancy=إشغال وحدة العناية المركزة - mortality reduction=الحد من الوفيات

English: Vaccine efficacy against severe disease exceeds 90 %.
Arabic: تتجاوز الفعالية اللقاحية ضد المرض الشديد 90 %.

English: Breakthrough infection is mild in vaccinated individuals.
Arabic: عدوى اختراقية خفيفة في الأفراد الملقحين.

English: Hospitalization rate is lower in vaccinated populations.
Arabic: معدل الدخول إلى المستشفى أقل في السكان الملقحين.

English: Intensive care unit occupancy decreased after mass vaccination.
Arabic: انخفض إشغال وحدة العناية المركزة بعد التلقيح الجماعي.

English: Vaccine efficacy against severe disease must reduce hospitalization rate in COVID-19.
Arabic:","medical"

"Terms: long covid syndrome=متلازمة كوفيد الطويلة - post-acute sequelae of covid-19=النتائج ما بعد الحادة لكوفيد-19 - fatigue and brain fog=الإرهاق وضباب الدماغ - multidisciplinary rehabilitation=التأهيل متعدد التخصصات - quality of life assessment=تقييم جودة الحياة

English: Long COVID syndrome includes fatigue and brain fog.
Arabic: تشمل متلازمة كوفيد الطويلة الإرهاق وضباب الدماغ.

English: Post-acute sequelae of COVID-19 affect quality of life.
Arabic: تؤثر النتائج ما بعد الحادة لكوفيد-19 على جودة الحياة.

English: Multidisciplinary rehabilitation improves long COVID symptoms.
Arabic: يحسن التأهيل متعدد التخصصات أعراض كوفيد الطويلة.

English: Quality of life assessment is essential in long COVID clinics.
Arabic: تقييم جودة الحياة ضروري في عيادات كوفيد الطويلة.

English: Long COVID syndrome must be managed by multidisciplinary rehabilitation.
Arabic:","medical"


"Terms: covid-19 transmission=انتقال كوفيد-19 - airborne particle=جسيم هوائي - droplet nuclei=نوى القطيرات - mask wearing=ارتداء الكمامة - social distancing=التباعد الاجتماعي

English: COVID-19 transmission occurs via airborne particles and droplet nuclei.
Arabic: يحدث انتقال كوفيد-19 عبر الجسيمات الهوائية ونوى القطيرات.

English: Mask wearing reduces droplet nuclei dispersion.
Arabic: يقلل ارتداء الكمامة من انتشار نوى القطيرات.

English: Social distancing decreases close-contact transmission.
Arabic: يقلل التباعد الاجتماعي من انتقال الاتصال القريب.

English: Airborne particle transmission is mitigated by ventilation.
Arabic: يُخفف من انتقال الجسيمات الهوائية بالتهوية.

English: COVID-19 transmission must be reduced by mask wearing and social distancing.
Arabic:","medical"


"Terms: covid-19 variant=متحور كوفيد-19 - genomic surveillance=المراقبة الجينومية - spike protein mutation=طفرة بروتين السنبلة - vaccine escape=هروب من اللقاح - booster adaptation=تكيف الجرعة المعززة

English: COVID-19 variant is detected by genomic surveillance.
Arabic: يُكتشف متحور كوفيد-19 بالمراقبة الجينومية.

English: Spike protein mutation may cause vaccine escape.
Arabic: قد تسبب طفرة بروتين السنبلة هروبًا من اللقاح.

English: Vaccine escape necessitates booster adaptation.
Arabic: يستلزم هروب من اللقاح تكيف الجرعة المعززة.

English: Genomic surveillance tracks spike protein mutation trends.
Arabic: تتعقب المراقبة الجينومية اتجاهات طفرة بروتين السنبلة.

English: COVID-19 variant must be tracked by genomic surveillance for booster adaptation.
Arabic:","medical"

"Terms: covid-19 pregnancy guidelines=إرشادات كوفيد-19 للحمل - maternal vaccination=تلقيح الأم - transplacental antibody transfer=نقل الأجسام المضادة عبر المشيمة - breastfeeding safety=سلامة الرضاعة الطبيعية - teratogenicity concern=قلق التشوهات الخلقية

English: COVID-19 pregnancy guidelines recommend maternal vaccination.
Arabic: توصي إرشادات كوفيد-19 للحمل بتطعيم الأم.

English: Maternal vaccination enables transplacental antibody transfer.
Arabic: يُمكِّن تلقيح الأم من نقل الأجسام المضادة عبر المشيمة.

English: Breastfeeding safety is confirmed after maternal vaccination.
Arabic: تُؤكد سلامة الرضاعة الطبيعية بعد تطعيم الأم.

English: Teratogenicity concern is not observed with mRNA vaccines.
Arabic: لا يُلاحظ قلق التشوهات الخلقية مع لقاحات mRNA.

English: COVID-19 pregnancy guidelines must confirm breastfeeding safety after maternal vaccination.
Arabic:","medical"

"Terms: covid-19 outbreak investigation=تحقيق في تفشي كوفيد-19 - contact tracing=تتبع المخالطين - quarantine duration=مدة الحجر الصحي - isolation protocol=بروتوكول العزل - reproduction number R0=عدد التكاثر R0

English: COVID-19 outbreak investigation starts with contact tracing.
Arabic: يبدأ تحقيق في تفشي كوفيد-19 بتتبع المخالطين.

English: Contact tracing identifies close contacts for quarantine.
Arabic: يحدد تتبع المخالطين المخالطين المقربين للحجر الصحي.

English: Quarantine duration is 10 days for close contacts.
Arabic: مدة الحجر الصحي هي 10 أيام للمخالطين المقربين.

English: Isolation protocol separates confirmed cases from others.
Arabic: يفصل بروتوكول العزل الحالات المؤكدة عن الآخرين.

English: COVID-19 outbreak investigation must include contact tracing and quarantine duration.
Arabic:","medical"

"Terms: non-small cell lung cancer=سرطان الرئة غير الصغير الخلايا - epidermal growth factor receptor=مستقبل عامل النمو البشري - programmed death ligand 1=الموت المبرمج الليجاند 1 - tyrosine kinase inhibitor=مثبط كيناز التيروزين - immune checkpoint inhibitor=مثبط نقطة التفتيش المناعية

English: Non-small cell lung cancer is treated with tyrosine kinase inhibitors.
Arabic: يُعالج سرطان الرئة غير الصغير الخلايا بمثبطات كيناز التيروزين.

English: Epidermal growth factor receptor mutation predicts response to tyrosine kinase inhibitors.
Arabic: طفرة مستقبل عامل النمو البشري تتنبأ بالاستجابة لمثبطات كيناز التيروزين.

English: Programmed death ligand 1 expression guides immune checkpoint inhibitor therapy.
Arabic: تعبير الموت المبرمج الليجاند 1 يوجه علاج مثبط نقطة التفتيش المناعية.

English: Immune checkpoint inhibitor improves survival in advanced lung cancer.
Arabic: يحسن مثبط نقطة التفتيش المناعية البقاء على قيد الحياة في سرطان الرئة المتقدم.

English: Non-small cell lung cancer must be tested for epidermal growth factor receptor mutation before tyrosine kinase inhibitor therapy.
Arabic:","medical"

"Terms: human epidermal growth factor receptor 2=مستقبل عامل النمو البشري 2 - triple negative breast cancer=سرطان الثدي الثلاثي السالب - adjuvant chemotherapy=العلاج الكيميائي المساعد - neoadjuvant therapy=العلاج قبل الجراحي - sentinel lymph node biopsy=خزعة العقدة اللمفاوية الحارسة

English: Human epidermal growth factor receptor 2 overexpression predicts trastuzumab response.
Arabic: التعبير الزائد لمستقبل عامل النمو البشري 2 يتنبأ بالاستجابة للتراستوزوماب.

English: Triple negative breast cancer lacks hormone receptors and HER2.
Arabic: سرطان الثدي الثلاثي السالب يفتقر إلى المستقبلات الهرمونية و HER2.

English: Adjuvant chemotherapy reduces recurrence risk after surgery.
Arabic: يقلل العلاج الكيميائي المساعد من خطر الانتكاس بعد الجراحة.

English: Neoadjuvant therapy shrinks tumor before surgery.
Arabic: يقلص العلاج قبل الجراحي الورم قبل الجراحة.

English: Triple negative breast cancer must receive neoadjuvant therapy before surgery.
Arabic:","medical"

"Terms: microsatellite instability=عدم استقرار الميكروساتيليت - mismatch repair deficiency=نقص إصلاح عدم التطابق - KRAS mutation analysis=تحليل طفرة KRAS - adjuvant chemotherapy duration=مدة العلاج الكيميائي المساعد - total mesorectal excision=استئصال المستقيم الكلي للmesorectum

English: Microsatellite instability predicts response to immunotherapy in colorectal cancer.
Arabic: يتنبأ عدم استقرار الميكروساتيليت بالاستجابة للعلاج المناعي في سرطان القولون والمستقيم.

English: Mismatch repair deficiency is detected by immunohistochemistry.
Arabic: يُكتشف نقص إصلاح عدم التطابق بالكيمياء النسيجية المناعية.

English: KRAS mutation analysis guides anti-EGFR therapy.
Arabic: يوجه تحليل طفرة KRAS العلاج المضاد ل EGFR.

English: Total mesorectal excision reduces local recurrence.
Arabic: يقلل استئصال المستقيم الكلي للmesorectum من الانتكاس المحلي.

English: Microsatellite instability colorectal cancer must undergo mismatch repair deficiency testing.
Arabic:","medical"

"Terms: prostate-specific antigen screening=فحص المستضف البروستاتي - gleason score grading=تدرج درجة غليسون - androgen deprivation therapy=العلاج بحرمان الأندروجين - castration-resistant prostate cancer=سرطان البروستاتا المقاوم للخصي - docetaxel chemotherapy=العلاج الكيميائي بالدوسيتاكسيل

English: Prostate-specific antigen screening detects early prostate cancer.
Arabic: يكتشف فحص المستضف البروستاتي سرطان البروستاتا مبكرًا.

English: Gleason score grading predicts prognosis in prostate cancer.
Arabic: يتنبأ تدرج درجة غليسون بالتشخيص في سرطان البروستاتا.

English: Androgen deprivation therapy is first-line for metastatic disease.
Arabic: هو العلاج الأولي للمرض المنتشر.

English: Castration-resistant prostate cancer requires docetaxel chemotherapy.
Arabic: يتطلب سرطان البروستاتا المقاوم للخصي العلاج الكيميائي بالدوسيتاكسيل.

English: Prostate-specific antigen screening must be followed by Gleason score grading for prostate cancer.
Arabic:","medical"

"Terms: epithelial ovarian cancer=سرطان المبيض الطلائي - BRCA mutation testing=اختبار طفرة BRCA - poly adp ribose polymerase inhibitor=مثبط بولي ADP ريبوز بوليميريز - debulking surgery=جراحة التقليل - platinum-based chemotherapy=العلاج الكيميائي القائم على البلاتين

English: Epithelial ovarian cancer is the most common histological type.
Arabic: سرطان المبيض الطلائي هو النوع النسيجي الأكثر شيوعًا.

English: BRCA mutation testing guides PARP inhibitor therapy.
Arabic: يوجه اختبار طفرة BRCA العلاج بمثبط PARP.

English: Debulking surgery aims to remove all visible tumors.
Arabic: تهدف جراحة التقليل إلى إزالة جميع الأورام المرئية.

English: Platinum-based chemotherapy is standard after debulking.
Arabic: هو القياسي بعد التقليل.

English: Epithelial ovarian cancer must undergo BRCA mutation testing before PARP inhibitor therapy.
Arabic:","medical"


"Terms: pancreatic ductal adenocarcinoma=سرطان القنوات البنكرياسية الغدي - CA 19-9 tumor marker=العلامة الورمية CA 19-9 - Whipple procedure=إجراء ويبيل - neoadjuvant FOLFIRINOX=العلاج قبل الجراحي FOLFIRINOX - metastatic pancreatic cancer=سرطان البنكرياس المنتشر

English: Pancreatic ductal adenocarcinoma has a poor prognosis.
Arabic: سرطان القنوات البنكرياسية الغدي له تشخيص سيء.

English: CA 19-9 tumor marker monitors treatment response.
Arabic: تراقب العلامة الورمية CA 19-9 استجابة العلاج.

English: Whipple procedure is performed for resectable tumors.
Arabic: يُجرى إجراء ويبيل للأورام القابلة للاستئصال.

English: Neoadjuvant FOLFIRINOX increases resection rates.
Arabic: يزيد العلاج قبل الجراحي FOLFIRINOX من معدلات الاستئصال.

English: Pancreatic ductal adenocarcinoma must receive neoadjuvant FOLFIRINOX before Whipple procedure.
Arabic:","medical"

"Terms: hepatocellular carcinoma=سرطان الخلايا الكبدية - cirrhosis staging=تدرج التليف الكبدي - alpha-fetoprotein tumor marker=العلامة الورمية ألفا فيتوبروتين - transarterial chemoembolization=الكيميائي عن طريق الشريان - liver transplant evaluation=تقييم زراعة الكبد

English: Hepatocellular carcinoma arises from cirrhosis in most cases.
Arabic: ينشأ سرطان الخلايا الكبدية من التليف الكبدي في معظم الحالات.

English: Cirrhosis staging predicts hepatocellular carcinoma risk.
Arabic: يتنبأ تدرج التليف الكبدي من خطر سرطان الخلايا الكبدية.

English: Alpha-fetoprotein tumor marker screens for hepatocellular carcinoma.
Arabic: تفحص العلامة الورمية ألفا فيتوبروتين عن سرطان الخلايا الكبدية.

English: Transarterial chemoembolization is first-line for intermediate tumors.
Arabic: هو العلاج الأولي للأورام المتوسطة.

English: Hepatocellular carcinoma must undergo liver transplant evaluation if within Milan criteria.
Arabic:","medical"

"Terms: renal cell carcinoma=سرطان الخلايا الكلوية - clear cell histology=النسيج الخلوي الواضح - tyrosine kinase inhibitor therapy=العلاج بمثبط كيناز التيروزين - partial nephrectomy=استئصال الكلى الجزئي - metastatic renal cell carcinoma=سرطان الخلايا الكلوية المنتشر

English: Renal cell carcinoma is the most common kidney cancer.
Arabic: سرطان الخلايا الكلوية هو أكثر سرطانات الكلى شيوعًا.

English: Clear cell histology is the predominant subtype.
Arabic: النسيج الخلوي الواضح هو النوع الفرعي السائد.

English: Tyrosine kinase inhibitor therapy targets vascular endothelial growth factor.
Arabic: يستهدف العلاج بمثبط كيناز التيروزين عامل نمو البطانة الوعائية.

English: Partial nephrectomy preserves renal function in early stages.
Arabic: يحافظ استئصال الكلى الجزئي على وظيفة الكلى في المراحل المبكرة.

English: Renal cell carcinoma must receive tyrosine kinase inhibitor therapy for metastatic disease.
Arabic:","medical"


"Terms: urothelial carcinoma=سرطان البطانة البولية - transurethral resection of bladder tumor=استئصال عبر الإحليل لورم المثانة - intravesical bacillus calmette-guérin=الباسيلوس كالميت-غيرين داخل المثانة - muscle-invasive bladder cancer=سرطان المثانة الغازي للعضلة - radical cystectomy=استئصال المثانة الجذري

English: Urothelial carcinoma affects the bladder lining.
Arabic: يؤثر سرطان البطانة البولية على بطانة المثانة.

English: Transurethral resection of bladder tumor is diagnostic and therapeutic.
Arabic: استئصال عبر الإحليل لورم المثانة تشخيصي وعلاجي.

English: Intravesical bacillus calmette-guérin prevents recurrence.
Arabic: يمنع الباسيلوس كالميت-غيرين داخل المثانة الانتكاس.

English: Muscle-invasive bladder cancer requires radical cystectomy.
Arabic: يتطلب سرطان المثانة الغازي للعضلة استئصال المثانة الجذري.

English: Urothelial carcinoma must undergo intravesical bacillus calmette-guérin after transurethral resection.
Arabic:","medical"

"Terms: glioblastoma multiforme=الجليوبلاستوما متعددة الأشكال - isocitrate dehydrogenase mutation=طفرة إيزوسيترات ديهيدروجينيز - temozolomide chemotherapy=العلاج الكيميائي بالتميزولوميد - maximal safe resection=الاستئصال الأقصى الآمن - concurrent chemoradiation=العلاج الكيميائي والإشعائي المتزامن

English: Glioblastoma multiforme is the most aggressive brain tumor.
Arabic: الجليوبلاستوما متعددة الأشكال هي أكثر أورام الدماغ عدوانية.

English: Isocitrate dehydrogenase mutation predicts better prognosis.
Arabic: طفرة إيزوسيترات ديهيدروجينيز تتنبأ بتشخيص أفضل.

English: Temozolomide chemotherapy is standard with radiotherapy.
Arabic: هو القياسي مع العلاج الإشعائي.

English: Maximal safe resection improves survival in glioblastoma.
Arabic: يحسن الاستئصال الأقصى الآمن البقاء على قيد الحياة في الجليوبلاستوما.

English: Glioblastoma multiforme must receive concurrent chemoradiation after maximal safe resection.
Arabic:","medical"

"Terms: atopic dermatitis=الأكزيما التأتبية - topical corticosteroid therapy=العلاج الموضعي بالكورتيكوستيرويد - calcineurin inhibitor cream=كريم مثبط الكالسينيورين - moisturizer barrier repair=إصلاح حاجز المرطب - flare prevention strategy=استراتيجية منع الانتكاس

English: Atopic dermatitis is a chronic inflammatory skin disease.
Arabic: الأكزيما التأتبية هي مرض جلدي التهابي مزمن.

English: Topical corticosteroid therapy reduces inflammation in atopic dermatitis.
Arabic: يقلل العلاج الموضعي بالكورتيكوستيرويد الالتهاب في الأكزيما التأتبية.

English: Calcineurin inhibitor cream is used for facial and flexural areas.
Arabic: يُستخدم كريم مثبط الكالسينيورين للمناطق الوجهية والانحنائية.

English: Moisturizer barrier repair prevents flare in atopic dermatitis.
Arabic: يمنع إصلاح حاجز المرطب الانتكاس في الأكزيما التأتبية.

English: Atopic dermatitis must be managed by moisturizer barrier repair daily.
Arabic:","medical"

"Terms: plaque psoriasis=صدفية اللويحات - systemic biologic therapy=العلاج البيولوجي الجهازي - interleukin-17 inhibitor=مثبط الإنترلوكين-17 - PASI score improvement=تحسين درجة PASI - biologic switching criteria=معايير تبديل البيولوجي

English: Plaque psoriasis is the most common form of psoriasis.
Arabic: صدفية اللويحات هي أكثر أشكال الصدفية شيوعًا.

English: Systemic biologic therapy targets interleukin-17 in plaque psoriasis.
Arabic: يستهدف العلاج البيولوجي الجهازي الإنترلوكين-17 في صدفية اللويحات.

English: Interleukin-17 inhibitor achieves rapid PASI score improvement.
Arabic: يحقق مثبط الإنترلوكين-17 تحسينًا سريعًا في درجة PASI.

English: Biologic switching criteria are met if PASI > 10 after 12 weeks.
Arabic: تُستوفى معايير تبديل البيولوجي إذا كانت PASI > 10 بعد 12 أسبوعًا.

English: Plaque psoriasis must achieve PASI score improvement before biologic switching.
Arabic:","medical"

"Terms: acne vulgaris=حب الشباب - topical retinoid therapy=العلاج الموضعي بالريتينويد - benzoyl peroxide gel=جل بيروكسيد البنزويل - oral isotretinoin therapy=العلاج الفموي بالإيزوتريتينوين - acne scar prevention=الوقاية من ندوب حب الشباب

English: Acne vulgaris affects adolescents and young adults.
Arabic: يؤثر حب الشباب على المراهقين والبالغين الشباب.

English: Topical retinoid therapy prevents comedone formation in acne vulgaris.
Arabic: يمنع العلاج الموضعي بالريتينويد تكوين الرؤوس السوداء في حب الشباب.

English: Benzoyl peroxide gel reduces Cutibacterium acnes colonization.
Arabic: يقلل جل بيروكسيد البنزويل من استعمار Cutibacterium acnes.

English: Oral isotretinoin therapy is indicated for severe nodular acne.
Arabic: يُشار إلى العلاج الفموي بالإيزوتريتينوين لحب الشباب العقدي الشديد.

English: Acne vulgaris must receive topical retinoid therapy for comedone prevention.
Arabic:","medical"

"Terms: papulopustular rosacea=الوردية الحبيبية القيحية - topical metronidazole=الميترونيدازول الموضعي - oral doxycycline therapy=العلاج الفموي بالدوكسيسيكلين - trigger avoidance education=تثقيف تجنب المحفزات - laser therapy for telangiectasia=العلاج بالليزر لالتوسع الشعري

English: Papulopustular rosacea presents with facial papules and pustules.
Arabic: تظهر الوردية الحبيبية القيحية ببثور وبثور صغيرة على الوجه.

English: Topical metronidazole reduces inflammation in papulopustular rosacea.
Arabic: يقلل الميترونيدازول الموضعي الالتهاب في الوردية الحبيبية القيحية.

English: Oral doxycycline therapy is used for moderate papulopustular rosacea.
Arabic: يُستخدم العلاج الفموي بالدوكسيسيكلين لوردية حبيبية قيحية متوسطة.

English: Laser therapy for telangiectasia improves facial erythema in rosacea.
Arabic: يحسن العلاج بالليزر لالتوسع الشعري الاحمرار الوجهي في الوردية.

English: Papulopustular rosacea must avoid trigger factors after topical metronidazole therapy.
Arabic:","medical"

"Terms: hidradenitis suppurativa=التهاب الغدد العرقية القيحي - adalimumab injection=حقن الأداليموماب - surgical unroofing=الكشف الجراحي - Hurley stage classification=تصنيف مرحلة هيرلي - biologic therapy eligibility=أهلية العلاج البيولوجي

English: Hidradenitis suppurativa is a chronic follicular disease.
Arabic: التهاب الغدد العرقية القيحية هو مرض جريبي مزمن.

English: Adalimumab injection is approved for moderate hidradenitis suppurativa.
Arabic: تمت الموافقة على حقن الأداليموماب لالتهاب الغدد العرقية القيحي المتوسط.

English: Surgical unroofing is effective for Hurley stage II and III.
Arabic: فعال الكشف الجراحي لمرحلة هيرلي II و III.

English: Hurley stage classification guides biologic therapy eligibility.
Arabic: يوجه تصنيف مرحلة هيرلي أهلية العلاج البيولوجي.

English: Hidradenitis suppurativa must undergo Hurley stage classification before biologic therapy.
Arabic:","medical"

"Terms: cutaneous melanoma=الميلانوما الجلدية - Breslow thickness measurement=قياس سماكة بريسلو - sentinel lymph node biopsy=خزعة العقدة اللمفاوية الحارسة - immune checkpoint inhibitor=مثبط نقطة التفتيش المناعية - adjuvant pembrolizumab=البيمبرولي زوماب المساعد

English: Cutaneous melanoma prognosis depends on Breslow thickness measurement.
Arabic: يعتمد تشخيص الميلانوما الجلدية على قياس سماكة بريسلو.

English: Sentinel lymph node biopsy stages regional metastasis in melanoma.
Arabic: تدرج الانتشار اللمفاوي الإقليمي في الميلانوما بخزعة العقدة اللمفاوية الحارسة.

English: Immune checkpoint inhibitor improves survival in advanced melanoma.
Arabic: يحسن مثبط نقطة التفتيش المناعية البقاء على قيد الحياة في الميلانوما المتقدمة.

English: Adjuvant pembrolizumab is standard for high-risk melanoma.
Arabic: هو القياسي للميلانوما عالية الخطورة.

English: Cutaneous melanoma must undergo sentinel lymph node biopsy for staging.
Arabic:","medical"


"Terms: superficial basal cell carcinoma=سرطان الخلايا القاعدية السطحي - mohs micrographic surgery=جراحة موهس المجهرية - topical 5-fluorouracil=فلورويوراسيل الموضعي - imiquimod cream application=تطبيق كريم إيميكويمود - surgical margin assessment=تقييم الحافة الجراحية

English: Superficial basal cell carcinoma responds to topical 5-fluorouracil.
Arabic: يستجيب سرطان الخلايا القاعدية السطحي لفلورويوراسيل الموضعي.

English: Mohs micrographic surgery ensures complete margin assessment.
Arabic: تضمن جراحة موهس المجهرية تقييمًا كاملًا للحافة.

English: Topical 5-fluorouracil is applied twice daily for 6 weeks.
Arabic: يُطبق فلورويوراسيل الموضعي مرتين يوميًا لمدة 6 أسابيع.

English: Surgical margin assessment is critical in Mohs surgery.
Arabic: تقييم الحافة الجراحية حاسم في جراحة موهس.

English: Superficial basal cell carcinoma must undergo surgical margin assessment after Mohs surgery.
Arabic:","medical"

"Terms: tinea corporis=سعفة الجسم - topical antifungal therapy=العلاج الموضعي المضاد للفطريات - oral terbinafine therapy=العلاج الفموي بالتيربينافين - potassium hydroxide examination=فحص هيدروكسيد البوتاسيوم - fungal culture confirmation=تأكيد الزراعة الفطرية

English: Tinea corporis presents as annular scaly lesions.
Arabic: تظهر سعفة الجسم كآفات حلقية قشرية.

English: Topical antifungal therapy cures localized tinea corporis.
Arabic: يعالج العلاج الموضعي المضاد للفطريات سعفة الجسم الموضعية.

English: Oral terbinafine therapy is used for extensive tinea corporis.
Arabic: يُستخدم العلاج الفموي بالتيربينافين لسعفة الجسم الواسعة.

English: Potassium hydroxide examination confirms fungal hyphae.
Arabic: يؤكد فحص هيدروكسيد البوتاسيوم الخيوط الفطرية.

English: Tinea corporis must undergo potassium hydroxide examination before antifungal therapy.
Arabic:","medical"

"Terms: allergic contact dermatitis=التهاب الجلد التماسي التحسسي - patch test diagnosis=تشخيص اختبار الترقيع - irritant contact dermatitis=التهاب الجلد التماسي المهيج - trigger avoidance education=تثقيف تجنب المحفزات - barrier cream application=تطبيق كريم الحاجز

English: Allergic contact dermatitis is diagnosed by patch test.
Arabic: يُشخّص التهاب الجلد التماسي التحسسي باختبار الترقيع.

English: Patch test diagnosis identifies the allergen source.
Arabic: يحدد اختبار الترقيع مصدر المستحسس.

English: Irritant contact dermatitis is more common than allergic.
Arabic: التهاب الجلد التماسي المهيج أكثر شيوعًا من التحسسي.

English: Barrier cream application protects against irritants.
Arabic: يحمي تطبيق كريم الحاجز ضد المهيجات.

English: Allergic contact dermatitis must include patch test diagnosis for allergen identification.
Arabic:","medical"

"Terms: non-segmental vitiligo=البقع الأبيض غير القطعي - topical calcineurin inhibitor=مثبط الكالسينيورين الموضعي - narrowband uvb phototherapy=العلاج بالضوء المضيق الحزمة UVB - micro-pigmentation technique=تقنية التصبغ الدقيق - psychological support intervention=تدخل الدعم النفسي

English: Non-segmental vitiligo affects bilateral body areas.
Arabic: يؤثر البقع الأبيض غير القطعي على مناطق الجسم الثنائية.

English: Topical calcineurin inhibitor is first-line for facial vitiligo.
Arabic: هو العلاج الأولي للبقع الأبيض الوجهي.

English: Narrowband UVB phototherapy repigments vitiligo patches.
Arabic: يعيد تصبغ بقع البقع الأبيض بالعلاج بالضوء المضيق الحزمة UVB.

English: Micro-pigmentation technique camouflages residual vitiligo.
Arabic: يخفي تقنية التصبغ الدقيق البقع المتبقية من البقع الأبيض.

English: Non-segmental vitiligo must include psychological support intervention for quality of life.
Arabic:","medical"


Terms: cystic fibrosis transmembrane conductance regulator=منظم التوصيل عبر الغشاء لالتليف الكيسي - delta f508 mutation=طفرة دلتا F508 - sweat chloride test=اختبار كلوريد العرق - pancreatic enzyme replacement=استبدال إنزيمات البنكرياس - cftr modulator therapy=علاج معدل CFTR

English: Cystic fibrosis transmembrane conductance regulator mutation causes cystic fibrosis.
Arabic: طفرة منظم التوصيل عبر الغشاء لالتليف الكيسي تسبب التليف الكيسي.

English: Delta F508 mutation is the most common allele worldwide.
Arabic: طفرة دلتا F508 هي الأليل الأكثر شيوعًا عالميًا.

English: Sweat chloride test diagnoses cystic fibrosis in neonates.
Arabic: يشخّص اختبار كلوريد العرق التليف الكيسي عند حديثي الولادة.

English: CFTR modulator therapy corrects the underlying protein defect.
Arabic: يصحح علاج معدل CFTR العيب البروتيني الأساسي.

English: Cystic fibrosis transmembrane conductance regulator mutation must be confirmed by sweat chloride test.
Arabic:","medical"

Terms: huntington disease gene=جين مرض هنتنغتون - cag repeat expansion=توسع تكرار CAG - choreiform movements=حركات كوريوفورمية - juvenile huntington disease=مرض هنتنغتون ال Juvenile - presymptomatic genetic testing=الاختبار الجيني قبل ظهور الأعراض

English: Huntington disease gene shows CAG repeat expansion.
Arabic: يُظهر جين مرض هنتنغتون توسع تكرار CAG.

English: CAG repeat expansion beyond 40 causes Huntington disease.
Arabic: توسع تكرار CAG beyond 40 يسبب مرض هنتنغتون.

English: Choreiform movements are characteristic of Huntington disease.
Arabic: حركات كوريوفورمية characteristic لمرض هنتنغتون.

English: Presymptomatic genetic testing is offered to at-risk relatives.
Arabic: يُعرض الاختبار الجيني قبل ظهور الأعراض للأقارب المعرضين.

English: Huntington disease gene must show CAG repeat expansion beyond 40 for diagnosis.
Arabic:","medical"

Terms: dystrophin gene deletion=حذف جين الداستروفين - creatine kinase elevation=ارتفاع الكرياتين كينيز - exon skipping therapy=علاج تخطي الإكسون - corticosteroid treatment=العلاج بالكورتيكوستيرويد - respiratory muscle weakness=ضعف عضلات التنفس

English: Dystrophin gene deletion causes Duchenne muscular dystrophy.
Arabic: حذف جين الداستروفين يسبب ضمور العضلات دوشين.

English: Creatine kinase elevation is detected in neonatal screening.
Arabic: يُكتشف ارتفاع الكرياتين كينيز في الفحص الوليدي.

English: Exon skipping therapy restores partial dystrophin protein.
Arabic: يعيد علاج تخطي الإكسون البروتين الداستروفين الجزئي.

English: Corticosteroid treatment slows disease progression.
Arabic: يبطئ العلاج بالكورتيكوستيرويد تطور المرض.

English: Dystrophin gene deletion must be confirmed by exon skipping therapy eligibility.
Arabic:","medical"

Terms: beta-globin gene mutation=طفرة جين بيتا-غلوبين - hemoglobin s polymerization=تبلمر الهيموغلوبين S - vaso-occlusive crisis=أزمة الاحتقان الوعائي - hydroxyurea prophylaxis=الوقاية بالهيدروكسي يوريا - blood transfusion therapy=العلاج ب transfusions الدم

English: Beta-globin gene mutation produces hemoglobin S.
Arabic: تنتج طفرة جين بيتا-غلوبين الهيموغلوبين S.

English: Hemoglobin S polymerization causes vaso-occlusive crisis.
Arabic: يسبب تبلمر الهيموغلوبين S أزمة الاحتقان الوعائي.

English: Hydroxyurea prophylaxis reduces vaso-occlusive crisis frequency.
Arabic: تقلل الوقاية بالهيدروكسي يوريا من تكرار أزمة الاحتقان الوعائي.

English: Blood transfusion therapy prevents stroke in high-risk patients.
Arabic: يمنع العلاج ب transfusions الدم السكتة في المرضى عالي الخطورة.

English: Beta-globin gene mutation must be confirmed by hemoglobin S polymerization test.
Arabic:","medical"

Terms: phenylalanine hydroxylase deficiency=نقص هيدروكسيلاز الفينيلألانين - dietary phenylalanine restriction=تقييد الفينيلألانين الغذائي - newborn screening program=برنامج الفحص الوليدي - sapropterin dihydrochloride therapy=علاج سابروبتيرين ثنائي الهيدروكلوريد - neurodevelopmental outcome=نتيجة النمو العصبي

English: Phenylalanine hydroxylase deficiency causes phenylketonuria.
Arabic: يسبب نقص هيدروكسيلاز الفينيلألانين الفينيلكيتونوريا.

English: Dietary phenylalanine restriction prevents neurotoxicity.
Arabic: يمنع تقييد الفينيلألانين الغذائي السمية العصبية.

English: Newborn screening program detects phenylketonuria early.
Arabic: يكتشف برنامج الفحص الوليدي الفينيلكيتونوريا مبكرًا.

English: Sapropterin dihydrochloride therapy lowers phenylalanine levels.
Arabic: يخفض علاج سابروبتيرين ثنائي الهيدروكلوريد مستويات الفينيلألانين.

English: Phenylalanine hydroxylase deficiency must be detected by newborn screening program.
